Loudness,Energy,Duration,Tempo,Year
-9.341,0.0,306.31138,107.021,0
-10.182,0.0,148.63628,121.162,0
-8.03,0.0,241.8673,90.703,1995
-7.929,0.0,307.98322,101.375,0
-10.959,0.0,213.15873,136.492,0
-7.364,0.0,223.97342,88.505,1989
-8.701,0.0,165.74649,93.847,2005
-6.765,0.0,281.12934,151.746,2001
-15.08,0.0,170.9971,140.144,1997
-6.176,0.0,202.10893,94.918,0
-5.131,0.0,252.08118,206.936,2004
-24.19,0.0,247.11791,80.002,2006
-13.269,0.0,200.6722,120.716,1992
-13.943,0.0,219.08853,131.634,0
-7.196,0.0,276.00934,161.345,0
-7.076,0.0,200.51546,103.465,2008
-12.228,0.0,203.28444,99.309,0
-11.832,0.0,263.65342,148.627,1971
-4.935,0.0,270.44526,148.363,2007
-10.007,0.0,252.47302,118.023,2000
-3.084,0.0,255.63383,92.649,2002
-26.128,0.0,48.69179,69.986,0
-25.677,0.0,164.62322,59.863,0
-18.006,0.0,181.55057,121.971,0
-6.504,0.0,186.17424,101.214,0
-12.727,0.0,284.1073,167.553,1996
-5.521,0.0,320.31302,120.032,0
-17.422,0.0,162.35057,146.474,1991
-12.55,0.0,179.06893,111.199,0
-17.186,0.0,187.53261,141.185,2001
-4.495,0.0,223.39873,147.745,2004
-14.264,0.0,164.64934,118.704,0
-11.568,0.0,77.29587,163.12,0
-3.924,0.0,236.95628,139.99,2002
-10.728,0.0,314.122,95.138,1997
-6.979,0.0,257.82812,128.646,0
-16.037,0.0,111.46404,85.981,0
-15.233,0.0,187.76771,105.395,0
-10.372,0.0,332.79955,141.946,0
-9.965,0.0,268.45995,71.229,0
-14.855,0.0,345.10322,101.954,0
-9.413,0.0,267.57179,91.302,1996
-11.975,0.0,190.9024,131.0,2008
-6.558,0.0,290.84689,126.418,0
-8.899,0.0,274.18077,104.503,0
-6.014,0.0,159.29424,105.019,2006
-9.456,0.0,235.78077,145.907,0
-5.132,0.0,178.72934,80.891,2003
-13.008,0.0,182.72608,101.308,0
-15.315,0.0,239.35955,100.327,0
-5.758,0.0,205.29587,159.798,1995
-5.212,0.0,263.83628,177.362,2007
-7.03,0.0,120.08444,96.177,0
-5.671,0.0,312.45016,119.955,2001
-10.111,0.0,254.24934,101.111,0
-8.643,0.0,172.72118,123.381,1967
-12.321,0.0,399.51628,151.391,0
-5.665,0.0,111.22893,202.65,1997
-3.633,0.0,361.79546,142.972,0
-21.056,0.0,126.74567,98.401,0
-8.536,0.0,334.54975,112.962,0
-5.132,0.0,201.482,122.985,0
-14.399,0.0,307.22567,134.258,1985
-14.492,0.0,290.06322,152.606,0
-14.043,0.0,188.3424,108.049,0
-15.971,0.0,155.53261,107.718,1992
-9.428,0.0,427.07546,213.718,2001
-14.28,0.0,398.10567,120.083,0
-5.72,0.0,210.25914,167.011,2005
-20.274,0.0,212.4273,37.42,0
-28.547,0.0,120.89424,127.949,0
-4.577,0.0,362.68363,124.05,0
-9.406,0.0,94.51057,116.828,0
-11.088,0.0,187.74159,118.719,0
-6.294,0.0,269.34812,136.82,2005
-8.039,0.0,124.39465,177.098,0
-6.641,0.0,199.07873,123.335,0
-16.864,0.0,398.602,179.547,2006
-16.246,0.0,291.39546,107.965,0
-9.846,0.0,272.95302,124.023,2002
-9.817,0.0,501.2371,114.831,1977
-6.399,0.0,277.83791,116.957,2009
-10.602,0.0,295.10485,94.315,0
-5.587,0.0,229.14567,98.299,0
-14.129,0.0,401.65832,124.754,2003
-22.417,0.0,109.37424,109.257,0
-20.678,0.0,110.15791,133.369,0
-15.011,0.0,246.02077,162.009,0
-8.096,0.0,99.00363,184.283,0
-30.478,0.0,397.06077,132.053,0
-25.499,0.0,362.50077,112.566,1987
-8.67,0.0,338.36363,150.014,1995
-12.272,0.0,198.5824,142.198,0
-10.851,0.0,251.29751,79.744,1994
-10.608,0.0,243.06893,201.532,0
-5.298,0.0,340.4273,127.585,1999
-7.652,0.0,214.54322,150.082,2005
-10.164,0.0,146.57261,127.188,0
-13.18,0.0,148.00934,76.907,0
-5.823,0.0,514.0371,100.244,0
-7.012,0.0,235.20608,142.001,2008
-2.027,0.0,308.76689,116.897,2008
-4.346,0.0,223.29424,157.944,2009
-18.063,0.0,226.58567,87.447,2006
-19.365,0.0,116.21832,90.726,0
-10.82,0.0,189.85751,99.839,1999
-4.652,0.0,123.61098,100.006,2000
-4.757,0.0,242.78159,165.204,0
-9.024,0.0,248.24118,142.953,2005
-9.515,0.0,336.92689,155.889,2003
-6.191,0.0,243.43465,132.965,0
-5.743,0.0,261.61587,102.143,2002
-8.283,0.0,214.69995,114.017,2005
-5.679,0.0,192.28689,135.058,0
-14.604,0.0,363.78077,105.045,0
-7.95,0.0,241.84118,105.294,0
-18.389,0.0,306.72934,86.429,1992
-9.794,0.0,344.92036,115.931,0
-5.823,0.0,224.522,179.486,2001
-7.897,0.0,73.09016,93.703,1982
-6.664,0.0,509.49179,165.908,2007
-8.0,0.0,182.67383,167.263,0
-10.152,0.0,78.65424,117.298,0
-11.667,0.0,208.29995,87.965,1997
-10.688,0.0,228.80608,146.184,2001
-6.776,0.0,257.27955,112.767,2006
-21.694,0.0,71.05261,123.018,2000
-21.403,0.0,151.7971,160.979,0
-5.84,0.0,129.90649,159.418,1965
-19.407,0.0,210.85995,147.964,0
-20.247,0.0,177.03138,183.956,2005
-17.665,0.0,133.45914,182.974,0
-6.397,0.0,290.95138,151.864,0
-21.343,0.0,102.45179,87.279,0
-15.342,0.0,159.81669,101.626,1976
-10.734,0.0,261.04118,49.146,0
-10.589,0.0,200.64608,94.351,0
-4.227,0.0,210.85995,154.976,0
-3.238,0.0,213.26322,142.431,0
-3.693,0.0,196.80608,107.969,2000
-3.294,0.0,189.09995,120.539,2005
-11.278,0.0,221.43955,131.813,1990
-17.624,0.0,107.98975,150.314,2007
-15.918,0.0,291.76118,110.14,0
-6.61,0.0,207.04608,106.689,0
-14.283,0.0,259.97016,99.948,1985
-16.853,0.0,323.16036,187.045,0
-10.025,0.0,287.39873,133.057,1996
-7.761,0.0,261.27628,86.964,0
-7.163,0.0,214.93506,140.04,0
-7.029,0.0,132.85832,155.062,0
-5.664,0.0,187.45424,136.248,0
-6.077,0.0,159.65995,145.179,2008
-13.509,0.0,80.61342,144.835,2009
-7.805,0.0,273.00526,84.694,0
-11.918,0.0,312.78975,100.043,0
-13.901,0.0,174.78485,118.683,0
-8.593,0.0,188.65587,157.111,1998
-22.474,0.0,41.63873,156.062,0
-3.925,0.0,228.96281,134.982,2003
-9.74,0.0,352.62649,99.015,0
-5.892,0.0,216.08444,147.944,2010
-3.674,0.0,599.24853,94.535,0
-12.382,0.0,114.65098,130.14,0
-5.376,0.0,249.80853,160.04,0
-26.232,0.0,65.20118,91.485,0
-11.083,0.0,293.66812,97.748,1999
-11.13,0.0,274.02404,162.843,0
-16.657,0.0,304.71791,206.978,2005
-7.844,0.0,249.83465,97.701,1974
-14.107,0.0,139.2322,118.721,2005
-21.491,0.0,220.78649,79.416,0
-20.729,0.0,194.0371,92.204,0
-4.67,0.0,190.87628,105.061,2004
-9.889,0.0,276.74077,85.103,2003
-9.606,0.0,170.52689,94.501,0
-12.881,0.0,186.09587,88.457,2006
-11.013,0.0,121.96526,185.255,0
-17.315,0.0,498.33751,70.535,1973
-9.412,0.0,158.71955,146.622,0
-17.916,0.0,223.4771,110.061,0
-7.982,0.0,142.73261,143.257,1992
-9.807,0.0,160.54812,116.683,0
-18.497,0.0,42.4224,120.56,0
-15.784,0.0,270.00118,167.461,0
-4.824,0.0,244.50567,100.518,0
-7.501,0.0,392.9073,124.063,0
-11.0,0.0,236.48608,104.204,2000
-7.938,0.0,174.602,155.126,0
-11.512,0.0,332.32934,127.102,0
-6.445,0.0,301.16526,115.02,2008
-11.588,0.0,184.05832,144.104,1982
-6.083,0.0,224.96608,96.005,0
-8.684,0.0,368.16934,160.212,2007
-4.799,0.0,302.00118,124.845,2002
-20.665,0.0,625.57995,111.125,1995
-3.018,0.0,207.93424,89.063,0
-7.128,0.0,231.36608,100.029,2010
-11.769,0.0,281.65179,122.507,0
-18.179,0.0,382.51057,98.763,1999
-15.226,0.0,244.55791,121.186,0
-6.671,0.0,285.93587,96.042,0
-5.046,0.0,220.55138,95.648,2002
-15.234,0.0,140.12036,88.858,0
-11.38,0.0,374.96118,99.961,1989
-4.802,0.0,190.95465,140.823,2000
-7.862,0.0,214.09914,122.548,0
-17.317,0.0,142.88934,207.152,0
-13.645,0.0,169.09016,80.929,0
-5.729,0.0,189.33506,127.221,1997
-8.352,0.0,42.34404,107.447,0
-12.063,0.0,199.10485,200.52,1983
-3.941,0.0,260.96281,96.087,2001
-12.37,0.0,169.74322,70.802,0
-13.963,0.0,157.51791,225.812,0
-12.968,0.0,200.51546,147.847,0
-14.419,0.0,194.95138,94.012,0
-7.233,0.0,252.13342,150.071,2008
-6.264,0.0,499.69587,128.505,0
-32.238,0.0,89.10322,141.233,0
-4.65,0.0,139.17995,137.795,2003
-4.691,0.0,250.43546,96.001,0
-16.387,0.0,349.20444,95.074,1992
-11.366,0.0,143.82975,150.439,0
-3.934,0.0,295.31383,76.799,1999
-4.348,0.0,285.90975,140.174,0
-15.541,0.0,126.22322,89.737,0
-5.447,0.0,237.53098,134.017,2003
-5.274,0.0,186.09587,135.016,2009
-15.431,0.0,178.59873,80.862,0
-19.404,0.0,173.89669,58.69,1993
-13.275,0.0,274.1024,95.779,2003
-7.602,0.0,221.04771,92.962,0
-4.594,0.0,342.59546,125.005,0
-4.732,0.0,267.33669,111.865,1988
-8.023,0.0,233.79546,89.665,2009
-10.751,0.0,343.562,131.991,0
-19.67,0.0,85.96853,110.064,2004
-11.519,0.0,319.4771,96.031,0
-14.233,0.0,207.20281,100.175,2006
-4.188,0.0,210.75546,150.03,0
-14.616,0.0,116.1922,103.971,1993
-6.149,0.0,243.17342,152.468,1993
-2.62,0.0,251.76771,127.926,2003
-17.67,0.0,364.64281,60.882,0
-3.593,0.0,173.58322,120.177,0
-7.889,0.0,207.01995,135.005,0
-4.954,0.0,280.71138,104.091,0
-25.205,0.0,348.42077,135.092,0
-12.077,0.0,368.63955,150.582,2005
-8.209,0.0,172.61669,104.031,2004
-12.427,0.0,169.482,83.277,2005
-4.278,0.0,217.62567,164.025,2005
-13.878,0.0,366.57587,196.865,0
-26.845,0.0,78.10567,98.077,0
-11.61,0.0,247.32689,71.084,2001
-21.166,0.0,554.9971,151.715,0
-7.327,0.0,121.05098,145.859,0
-22.507,0.0,159.00689,96.002,1940
-9.594,0.0,173.21751,227.236,0
-13.209,0.0,329.45587,135.011,1990
-11.172,0.0,226.2722,128.867,0
-22.226,0.0,463.38567,119.092,0
-9.097,0.0,154.30485,92.645,2008
-11.711,0.0,353.69751,110.326,1997
-15.631,0.0,168.75057,133.471,0
-10.503,0.0,212.63628,116.587,0
-4.157,0.0,248.05832,89.958,2008
-20.847,0.0,180.97587,90.031,0
-17.065,0.0,148.1922,142.858,0
-19.297,0.0,190.27546,85.193,1965
-10.681,0.0,229.56363,85.548,1999
-4.247,0.0,275.46077,66.407,0
-7.534,0.0,246.17751,107.55,2004
-3.347,0.0,363.7024,146.577,0
-11.31,0.0,333.73995,100.022,0
-5.205,0.0,211.01669,95.066,2000
-14.014,0.0,282.20036,88.55,2005
-11.59,0.0,422.73914,192.476,1999
-14.471,0.0,239.38567,113.799,0
-4.936,0.0,268.90404,92.043,2003
-11.621,0.0,263.88853,97.292,1993
-15.525,0.0,345.5473,171.99,2008
-16.141,0.0,189.93587,114.512,1997
-8.709,0.0,292.64934,185.93,0
-18.014,0.0,366.39302,130.956,0
-12.968,0.0,109.92281,114.993,0
-11.769,0.0,130.76853,55.619,2003
-11.082,0.0,308.45342,168.932,1985
-8.539,0.0,251.03628,136.846,0
-9.817,0.0,302.602,119.948,0
-5.938,0.0,244.76689,121.837,2003
-6.324,0.0,195.18649,116.915,2009
-5.27,0.0,431.72526,130.84,2006
-7.355,0.0,234.91873,122.1,0
-11.594,0.0,203.54567,136.176,0
-24.35,0.0,138.762,130.848,0
-7.779,0.0,167.73179,109.1,0
-5.061,0.0,214.30812,95.035,2010
-4.789,0.0,264.01914,112.734,2006
-6.892,0.0,238.21016,92.344,0
-5.716,0.0,174.65424,77.56,0
-21.307,0.0,170.762,203.737,0
-10.19,0.0,398.602,120.004,0
-10.607,0.0,146.23302,202.999,0
-11.531,0.0,195.36934,146.473,0
-4.83,0.0,226.92526,143.932,2003
-18.58,0.0,171.88526,74.983,0
-3.173,0.0,231.13098,86.664,0
-8.882,0.0,280.11057,154.548,1995
-7.736,0.0,325.17179,194.238,2000
-7.616,0.0,217.80853,113.386,2008
-5.759,0.0,144.71791,115.686,1999
-5.663,0.0,163.18649,105.453,1995
-5.73,0.0,225.59302,122.9,0
-12.916,0.0,199.31383,88.991,0
-16.142,0.0,325.79873,119.283,0
-5.587,0.0,271.22893,227.302,2006
-12.741,0.0,315.61098,63.993,0
-12.061,0.0,348.52526,94.72,2007
-3.212,0.0,197.56363,136.871,0
-17.346,0.0,75.93751,147.692,0
-5.699,0.0,227.49995,159.837,0
-10.449,0.0,150.49098,146.817,2000
-5.359,0.0,148.53179,171.91,0
-8.663,0.0,157.12608,146.851,0
-6.59,0.0,268.2771,160.033,2008
-9.883,0.0,172.79955,126.501,0
-8.72,0.0,273.52771,129.042,0
-12.732,0.0,263.52281,178.299,2009
-5.346,0.0,395.85914,122.956,2006
-7.633,0.0,152.58077,131.641,0
-9.169,0.0,118.30812,110.589,2002
-9.027,0.0,385.01832,125.03,1992
-17.471,0.0,235.54567,97.671,0
-5.272,0.0,97.30567,181.743,0
-15.698,0.0,259.63057,66.374,0
-5.989,0.0,127.76444,131.842,0
-6.741,0.0,247.69261,96.127,0
-9.201,0.0,84.74077,101.87,1993
-15.406,0.0,44.59057,86.826,2000
-11.048,0.0,204.12036,130.519,0
-6.409,0.0,265.7171,124.448,2001
-6.148,0.0,269.322,140.143,0
-7.896,0.0,214.04689,150.13,2006
-15.324,0.0,271.25506,200.876,1994
-5.116,0.0,207.62077,96.002,2005
-3.092,0.0,225.48853,144.398,2009
-13.522,0.0,205.92281,61.587,2006
-13.111,0.0,85.08036,85.01,0
-9.435,0.0,175.96036,132.582,0
-6.058,0.0,186.85342,159.533,0
-5.243,0.0,216.81587,201.269,1996
-6.612,0.0,406.62159,136.442,0
-11.168,0.0,220.05506,119.99,1997
-23.041,0.0,174.49751,81.882,2006
-16.532,0.0,172.61669,124.089,1991
-11.634,0.0,265.61261,96.17,0
-5.267,0.0,226.5073,75.532,0
-6.153,0.0,314.61832,0.0,0
-6.568,0.0,200.51546,132.197,2006
-10.786,0.0,297.16853,125.984,0
-12.432,0.0,263.75791,104.775,1977
-6.327,0.0,282.04363,79.935,2006
-20.731,0.0,221.72689,202.266,0
-5.275,0.0,199.26159,165.976,0
-11.113,0.0,164.38812,196.446,0
-9.609,0.0,179.87873,174.682,0
-17.279,0.0,234.26567,87.553,2010
-15.893,0.0,287.26812,66.22,0
-6.074,0.0,190.82404,85.291,0
-15.828,0.0,103.00036,92.966,2003
-14.16,0.0,183.30077,85.319,1999
-7.522,0.0,181.49832,117.991,0
-14.276,0.0,184.47628,105.948,0
-6.658,0.0,329.69098,115.106,1989
-15.02,0.0,246.96118,97.065,0
-3.779,0.0,264.6722,147.91,2007
-7.91,0.0,216.58077,121.687,2009
-16.487,0.0,203.54567,95.543,2003
-7.488,0.0,301.19138,95.929,1997
-11.949,0.0,199.83628,96.002,2009
-12.175,0.0,226.37669,169.898,0
-8.214,0.0,468.00934,130.004,0
-16.508,0.0,186.8273,96.616,0
-7.207,0.0,168.30649,149.527,0
-6.505,0.0,174.81098,86.686,0
-13.613,0.0,200.9073,127.463,1979
-25.613,0.0,227.082,131.917,0
-6.707,0.0,280.08444,120.072,2010
-4.811,0.0,405.41995,130.402,1999
-9.242,0.0,156.57751,101.295,0
-7.107,0.0,332.06812,122.483,1992
-14.523,0.0,118.5171,148.294,0
-18.446,0.0,54.15138,78.437,0
-3.861,0.0,227.00363,86.09,0
-15.734,0.0,322.29832,110.034,0
-12.032,0.0,281.05098,114.595,0
-5.622,0.0,181.52444,145.999,2002
-5.24,0.0,193.56689,132.167,1988
-20.523,0.0,436.53179,112.706,0
-9.079,0.0,159.60771,124.714,1972
-15.794,0.0,206.57587,186.23,0
-5.668,0.0,207.62077,127.597,1988
-13.559,0.0,172.09424,121.923,2000
-6.737,0.0,225.67138,100.532,2002
-6.315,0.0,263.83628,138.504,2003
-5.296,0.0,338.9122,167.831,0
-5.79,0.0,153.57342,140.823,1997
-8.036,0.0,370.75546,219.131,0
-8.315,0.0,148.29669,87.844,2000
-6.832,0.0,166.3473,93.301,1986
-6.611,0.0,265.24689,56.703,1999
-8.698,0.0,216.86812,134.929,1987
-9.777,0.0,487.33995,145.93,2005
-10.273,0.0,303.75138,99.237,1984
-22.033,0.0,160.93995,73.11,2003
-13.601,0.0,168.72444,74.894,1994
-5.08,0.0,283.79383,145.021,0
-5.879,0.0,224.41751,90.291,2007
-11.362,0.0,301.16526,89.077,0
-11.765,0.0,183.19628,163.567,2001
-22.016,0.0,1203.53914,113.487,0
-21.523,0.0,87.32689,36.624,0
-6.373,0.0,304.14322,133.193,2005
-14.798,0.0,95.9473,145.971,2003
-26.765,0.0,154.5922,16.258,0
-10.416,0.0,277.21098,111.682,1994
-13.963,0.0,172.90404,109.721,0
-12.098,0.0,194.82077,42.797,0
-11.574,0.0,311.19628,87.467,2005
-17.548,0.0,112.90077,132.358,2000
-10.462,0.0,63.29424,123.797,0
-4.881,0.0,183.19628,119.983,0
-6.025,0.0,191.21587,136.478,2008
-5.747,0.0,294.19057,136.326,0
-13.855,0.0,231.1571,105.539,1977
-14.299,0.0,273.05751,88.796,0
-10.052,0.0,207.41179,153.974,1990
-8.232,0.0,292.57098,145.185,2004
-13.708,0.0,204.06812,111.629,2009
-10.218,0.0,244.4273,86.805,1998
-26.688,0.0,336.09098,85.816,2002
-10.003,0.0,306.05016,124.995,0
-6.841,0.0,328.48934,111.997,2009
-7.819,0.0,302.13179,101.311,0
-4.768,0.0,266.1873,126.992,2004
-5.788,0.0,171.49342,128.013,0
-15.218,0.0,207.09832,147.602,2000
-4.824,0.0,210.9122,86.005,0
-11.49,0.0,132.33587,116.764,1963
-10.961,0.0,288.26077,106.515,0
-4.507,0.0,175.3073,60.308,0
-14.479,0.0,124.83873,79.091,2002
-12.995,0.0,170.65751,148.341,0
-6.929,0.0,108.2771,160.267,2001
-14.355,0.0,156.52526,94.771,0
-15.838,0.0,274.70322,116.239,1991
-7.101,0.0,276.21832,97.431,0
-6.014,0.0,126.14485,90.787,0
-5.065,0.0,196.362,204.304,2000
-4.518,0.0,223.52934,129.986,2006
-17.058,0.0,575.58159,149.423,1977
-10.124,0.0,145.00526,106.145,1970
-13.435,0.0,261.32853,88.947,0
-5.235,0.0,142.65424,106.002,1986
-6.339,0.0,238.21016,149.765,2008
-7.914,0.0,181.86404,40.384,1999
-3.215,0.0,169.09016,141.961,2008
-13.323,0.0,108.19873,95.264,1963
-8.034,0.0,280.2673,195.995,2001
-3.528,0.0,313.15546,98.927,2005
-7.765,0.0,226.61179,152.34,0
-16.797,0.0,168.54159,112.911,0
-10.333,0.0,179.93098,113.445,0
-17.271,0.0,240.40444,123.784,0
-13.77,0.0,133.25016,207.238,1985
-9.79,0.0,174.23628,206.941,1990
-19.454,0.0,203.93751,98.442,0
-16.676,0.0,920.76363,134.028,0
-16.059,0.0,138.86649,104.284,2005
-6.177,0.0,237.16526,142.978,0
-14.05,0.0,142.23628,94.838,1981
-5.802,0.0,346.51383,88.344,2007
-11.996,0.0,243.17342,160.089,2007
-10.612,0.0,215.09179,150.112,1993
-12.685,0.0,250.53995,137.23,1988
-9.361,0.0,125.70077,92.975,0
-9.54,0.0,177.81506,114.047,1991
-9.633,0.0,411.92444,237.466,1979
-12.538,0.0,205.45261,116.618,0
-13.207,0.0,185.70404,138.256,0
-7.858,0.0,222.77179,194.691,0
-9.799,0.0,275.74812,132.786,0
-14.334,0.0,315.14077,106.552,1996
-6.34,0.0,157.36118,75.452,2007
-15.726,0.0,184.99873,141.257,1997
-5.717,0.0,245.26322,100.003,0
-10.223,0.0,179.59138,70.183,0
-4.46,0.0,206.44526,114.929,2002
-7.132,0.0,207.80363,141.705,1998
-13.132,0.0,409.0771,103.022,0
-7.254,0.0,225.90649,89.013,2004
-3.163,0.0,256.1824,201.494,2009
-11.761,0.0,173.06077,124.291,0
-9.271,0.0,136.77669,155.611,0
-18.421,0.0,185.0771,100.451,0
-2.694,0.0,165.3024,120.944,2003
-9.159,0.0,272.14322,118.834,0
-5.988,0.0,405.10649,127.995,2006
-9.636,0.0,305.10975,130.72,0
-5.362,0.0,178.78159,117.674,0
-9.015,0.0,244.45342,160.017,0
-8.351,0.0,194.40281,164.359,1972
-14.037,0.0,498.38975,150.867,0
-17.977,0.0,136.202,70.296,2004
-10.775,0.0,119.40526,101.306,2008
-5.681,0.0,170.4224,130.164,0
-8.235,0.0,166.21669,124.996,2006
-11.705,0.0,387.16036,95.425,1987
-4.317,0.0,222.9024,174.468,2006
-6.718,0.0,353.69751,179.976,2006
-16.176,0.0,123.74159,114.346,0
-4.33,0.0,210.07628,185.498,2001
-6.36,0.0,186.69669,106.446,0
-11.471,0.0,288.49587,57.639,2006
-6.632,0.0,254.17098,129.983,0
-12.983,0.0,276.45342,101.971,1976
-4.433,0.0,168.6722,160.039,0
-4.769,0.0,331.88526,124.006,2005
-8.539,0.0,406.85669,146.826,1992
-17.813,0.0,163.76118,72.188,0
-7.607,0.0,338.96444,97.955,0
-12.838,0.0,481.54077,132.174,0
-15.854,0.0,151.09179,81.832,1959
-31.346,0.0,248.63302,134.538,0
-8.164,0.0,414.24934,106.821,1996
-13.805,0.0,239.90812,137.002,0
-4.469,0.0,214.33424,160.109,2008
-5.554,0.0,224.07791,109.08,0
-13.297,0.0,745.40363,107.983,0
-10.366,0.0,304.19546,114.528,0
-8.816,0.0,370.85995,60.15,2007
-4.163,0.0,217.88689,97.594,2004
-8.999,0.0,228.8322,196.196,1984
-12.166,0.0,230.24281,234.361,2006
-8.6,0.0,270.73261,189.288,0
-26.309,0.0,315.08853,85.599,0
-5.204,0.0,270.39302,102.922,0
-7.387,0.0,273.13587,109.965,1994
-13.816,0.0,138.55302,130.231,0
-4.771,0.0,176.97914,130.023,0
-8.959,0.0,320.15628,148.684,2007
-11.215,0.0,338.75546,118.099,2004
-12.439,0.0,146.28526,102.117,1988
-6.033,0.0,280.65914,126.1,1992
-15.967,0.0,236.19873,241.818,2008
-14.447,0.0,102.68689,111.643,0
-8.16,0.0,295.02649,124.969,0
-8.649,0.0,242.75546,193.919,0
-8.525,0.0,277.55057,87.468,2006
-3.629,0.0,277.99465,127.999,2008
-3.124,0.0,147.43465,93.033,2005
-4.905,0.0,188.08118,139.115,0
-8.74,0.0,397.5571,107.022,1991
-3.952,0.0,266.47465,112.486,2003
-3.565,0.0,92.18567,151.184,1999
-14.689,0.0,174.23628,77.006,2004
-9.093,0.0,237.92281,101.871,1992
-14.281,0.0,161.38404,121.56,0
-7.016,0.0,465.6322,88.644,2006
-8.955,0.0,232.4371,130.201,1995
-12.624,0.0,336.24771,126.946,0
-10.224,0.0,286.77179,179.999,0
-7.92,0.0,245.81179,151.528,1999
-7.29,0.0,217.88689,104.035,0
-9.984,0.0,193.90649,88.58,1995
-8.168,0.0,221.72689,119.446,0
-7.152,0.0,220.26404,137.296,1995
-8.214,0.0,250.48771,82.98,0
-10.777,0.0,185.28608,105.217,0
-6.898,0.0,217.10322,103.015,0
-13.27,0.0,478.45832,87.982,1994
-8.839,0.0,209.29261,171.597,0
-11.906,0.0,194.87302,128.544,0
-23.593,0.0,282.14812,47.97,0
-17.816,0.0,329.35138,139.905,1993
-6.754,0.0,153.23383,131.639,2006
-9.628,0.0,120.65914,105.902,2004
-9.467,0.0,221.20444,134.192,0
-5.639,0.0,441.99138,136.981,2008
-27.685,0.0,298.39628,66.155,0
-8.146,0.0,201.24689,111.223,1996
-8.441,0.0,147.64363,101.241,2002
-7.224,0.0,379.402,131.986,0
-5.286,0.0,390.00771,130.039,0
-14.627,0.0,156.83873,104.272,0
-8.278,0.0,131.3171,100.266,0
-26.631,0.0,91.21914,131.487,2002
-8.858,0.0,327.26159,159.673,0
-17.389,0.0,187.16689,80.16,1991
-22.875,0.0,834.24608,199.792,0
-8.834,0.0,86.88281,161.737,1997
-10.418,0.0,154.06975,107.411,2001
-13.383,0.0,484.10077,186.12,1998
-5.903,0.0,277.75955,159.886,2009
-11.298,0.0,136.12363,142.963,1989
-18.986,0.0,397.16526,126.71,0
-7.083,0.0,238.23628,163.99,2008
-8.714,0.0,232.12363,89.672,2000
-7.7,0.0,269.37424,185.592,0
-11.051,0.0,157.93587,121.852,1994
-5.967,0.0,277.21098,115.029,0
-18.994,0.0,201.42975,161.804,1997
-6.567,0.0,174.91546,191.548,2001
-10.275,0.0,213.9424,77.827,0
-6.032,0.0,229.45914,159.134,1997
-12.256,0.0,199.67955,80.472,0
-7.958,0.0,198.42567,175.954,1993
-11.131,0.0,195.68281,87.61,0
-15.525,0.0,227.082,157.087,0
-5.281,0.0,240.71791,123.998,2005
-2.76,0.0,237.19138,95.953,2003
-3.39,0.0,173.08689,90.645,2005
-14.122,0.0,153.57342,108.301,0
-9.041,0.0,213.96853,86.958,0
-3.782,0.0,229.61587,92.099,2003
-6.466,0.0,337.81506,125.032,0
-9.171,0.0,215.43138,187.401,2000
-6.872,0.0,249.96526,120.253,0
-15.79,0.0,152.05832,232.436,0
-14.254,0.0,148.71465,192.297,0
-27.336,0.0,316.73424,165.476,0
-4.358,0.0,12.85179,157.376,0
-6.124,0.0,261.82485,106.549,0
-17.876,0.0,115.17342,105.101,0
-35.277,0.0,339.80036,152.084,1993
-9.936,0.0,128.93995,136.749,1958
-6.543,0.0,179.09506,157.177,2003
-7.246,0.0,151.09179,98.733,1969
-21.763,0.0,220.70812,141.706,0
-12.153,0.0,210.85995,110.056,0
-11.316,0.0,150.56934,63.263,1995
-7.461,0.0,130.76853,123.491,0
-4.431,0.0,202.29179,140.197,0
-11.349,0.0,230.37342,137.686,0
-4.872,0.0,227.082,130.011,0
-11.213,0.0,253.51791,119.52,0
-8.141,0.0,199.75791,165.469,1994
-11.536,0.0,160.60036,125.45,0
-13.017,0.0,271.43791,167.885,2003
-7.437,0.0,328.6722,99.998,0
-7.561,0.0,241.03138,125.653,0
-9.539,0.0,444.49914,127.955,0
-8.635,0.0,188.70812,113.397,0
-4.225,0.0,240.61342,103.832,2003
-5.233,0.0,198.53016,185.452,1985
-16.603,0.0,199.75791,143.764,0
-8.016,0.0,176.5873,89.607,0
-8.022,0.0,348.02893,95.787,1999
-7.335,0.0,199.3922,158.244,1995
-12.231,0.0,245.49832,163.136,0
-6.968,0.0,219.01016,88.002,2008
-4.553,0.0,162.82077,188.481,0
-7.5,0.0,157.93587,83.469,0
-11.476,0.0,248.16281,110.494,0
-8.211,0.0,160.62649,161.991,2000
-12.922,0.0,270.28853,120.077,2000
-10.377,0.0,274.15465,140.449,0
-10.978,0.0,147.25179,105.653,1991
-24.81,0.0,298.55302,89.518,0
-3.892,0.0,201.27302,125.562,2007
-7.409,0.0,259.26485,96.043,0
-16.808,0.0,249.73016,162.356,0
-7.063,0.0,60.70812,200.617,0
-7.228,0.0,264.6722,117.004,0
-5.454,0.0,402.36363,122.838,1988
-10.713,0.0,173.73995,119.763,0
-6.988,0.0,338.72934,83.573,2009
-16.83,0.0,191.86893,98.563,0
-17.431,0.0,343.84934,100.82,0
-3.8,0.0,260.38812,106.644,0
-11.992,0.0,289.77587,92.433,2006
